strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
stochastic-reversal,XTIUSD,H4,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",True,759,586.1446363317104,0.025083673068978296,"PASSES on 3 of 15 combinations. Best: short at 60 bars, net +586.14 pt (p=0.0251). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.09217286189181022,False,303cb28dba601e28,10094,256.0,-103.21133266806379,-3.2113326680639105,-0.015699318012820856,0.47819578751136116,0.04401437741409855,0.6953125,1.006821545267905,0.80187021677788,0.00390625,39.18405231115207,759.0,503.0,0.6627140974967062,0.039525691699604744,0.0,0.6231884057971014,True,insufficient_equity,0.6231884057971014,"['equity too small for the minimum lot rejected 473 of 759 signals (62%): above 20%, this gate is selecting the trades rather than trimming the tail']",30.0,0.0,True,0.0,10094.0,,,,"66% of the signals never became trades, and 62% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
ema-trend-filter,EURUSD.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.007679899323800575,0.0038399496619002877,"spread is 0.8% of one ATR (1 of 130 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",True,1609,69.06998490251003,0.045223929386493666,"PASSES on 1 of 15 combinations. Best: short at 120 bars, net +69.07 pt (p=0.0452). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.02371273712737127,False,a174d89584db7f77,41530,532.0,-35.51842642664455,64.4815735733553,-0.016503274347759125,0.09377049957273312,-0.04539267790218688,0.31954887218045114,0.5680226609312526,0.7036151381012545,0.007518796992481203,22.377616416003406,1609.0,1077.0,0.6693598508390305,0.6693598508390305,0.0,0.0,True,position_open,0.6693598508390305,"['signal while already in a position rejected 1077 of 1609 signals (67%): above 20%, this gate is selecting the trades rather than trimming the tail']",1.0,0.0,True,0.10033710570671804,37363.0,,,,"67% of the signals were rejected, 67% of them because a position was already open. That is structural to a one-position engine and cannot be relaxed; the discretionary gates rejected 0%, so there is nothing to open",,,
stochastic-reversal,XAUEUR.r,H4,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.010087175386279757,0.005043587693139878,"spread is 1.0% of one ATR (10 of 991 points), 0.5% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",True,582,688.8683068186401,0.18378714993503564,"PASSES on 1 of 15 combinations. Best: short at 5 bars, net +314.29 pt (p=0.0422). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.135048231511254,False,3c4ae8adb958346a,8053,374.0,-126.44884619513803,-26.448846195137463,-0.016833995448481364,-0.04825643981871059,0.0230805222662812,0.6871657754010695,1.1061498363224898,0.7449443821591979,0.0,0.0,582.0,208.0,0.35738831615120276,0.09450171821305842,0.0,0.26288659793814434,True,insufficient_equity,0.26288659793814434,"['equity too small for the minimum lot rejected 153 of 582 signals (26%): above 20%, this gate is selecting the trades rather than trimming the tail']",10.0,0.0,True,0.0,8053.0,,,,"36% of the signals never became trades, and 26% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
bollinger-mean-reversion,EURUSD.r,H4,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.0036368097491996437,0.0018184048745998218,"spread is 0.4% of one ATR (1 of 275 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",True,633,125.64888346418215,0.02499032471829188,"PASSES on 1 of 15 combinations. Best: short at 30 bars, net +125.65 pt (p=0.0250). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.048793423495094135,False,d25c74d83750dbd4,10385,540.0,-35.74647864637228,64.25352135362766,-0.01691054016249076,0.5549647752841738,-0.009386640003615903,0.6648148148148149,0.9418793139314906,0.6945003739351792,0.007407407407407408,32.24813631020234,633.0,93.0,0.14691943127962084,0.14691943127962084,0.0,0.0,False,position_open,0.14691943127962084,[],1.0,0.0,True,0.0,10385.0,,,,,,,
roc-momentum,USDCAD.r,D1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.006510206023604206,0.003255103011802103,"spread is 0.7% of one ATR (5 of 768 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",True,177,718.4926285714296,0.0430697145958534,"PASSES on 2 of 15 combinations. Best: short at 120 bars, net +718.49 pt (p=0.0431). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.0,False,37d014522f542f58,1370,44.0,-11.863875281604246,88.13612471839578,-0.01922256845000101,0.18583158894220628,-0.043989537596120204,0.3409090909090909,0.5323776813741979,0.8991327077522717,0.0,0.0,177.0,133.0,0.751412429378531,0.751412429378531,0.0,0.0,True,position_open,0.751412429378531,"['signal while already in a position rejected 133 of 177 signals (75%): above 20%, this gate is selecting the trades rather than trimming the tail']",5.0,0.0,True,0.0,1370.0,,,,"75% of the signals were rejected, 75% of them because a position was already open. That is structural to a one-position engine and cannot be relaxed; the discretionary gates rejected 0%, so there is nothing to open",,,
stochastic-reversal,AUDUSD.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.025799096276849957,0.012899548138424978,"spread is 2.6% of one ATR (3 of 116 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",True,2439,33.544366014253974,0.043350856475063315,"PASSES on 2 of 15 combinations. Best: both at 60 bars, net +23.45 pt (p=0.0410). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.04425956738768719,False,825b5e42d67f7033,32849,2074.0,-68.25642753930869,31.74357246069137,-0.020087931044626632,0.10442131234323686,-0.02675341943551489,0.6485053037608486,0.9458993834958069,0.36038817840450443,0.01253616200578592,73.24563577598491,2439.0,365.0,0.14965149651496515,0.14965149651496515,0.0,0.0,False,position_open,0.14965149651496515,[],3.0,0.0,True,0.12694450363785809,28679.0,,,,,,,
bollinger-breakout,USDCAD.r,D1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.006510206023604206,0.003255103011802103,"spread is 0.7% of one ATR (5 of 768 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",True,85,498.91078244274667,0.1904650246312003,"PASSES on 1 of 15 combinations. Best: short at 5 bars, net +366.35 pt (p=0.0162). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.0,False,fd5153a769ae0abd,1370,40.0,-15.023421223045982,84.97657877695403,-0.02575484585140152,0.27269229058636507,-0.0033670979855635053,0.35,0.790254251227946,0.8714477685625286,0.0,0.0,85.0,45.0,0.5294117647058824,0.5294117647058824,0.0,0.0,True,position_open,0.5294117647058824,"['signal while already in a position rejected 45 of 85 signals (53%): above 20%, this gate is selecting the trades rather than trimming the tail']",5.0,0.0,True,0.0,1370.0,,,,"53% of the signals were rejected, 53% of them because a position was already open. That is structural to a one-position engine and cannot be relaxed; the discretionary gates rejected 0%, so there is nothing to open",,,
bollinger-breakout,XAUEUR.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",True,1876,236.60300654200785,0.01678422094994214,"PASSES on 3 of 15 combinations. Best: long at 15 bars, net +193.75 pt (p=0.0028). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.07813898001789442,False,7e49e77d912823ed,30777,278.0,-103.54793810501695,-3.5479381050166374,-0.02831011112838113,0.28724607402964253,-0.006460797136601735,0.34532374100719426,1.0176581826031266,0.6372813655754197,0.0035971223021582736,15.96489171373264,1876.0,1598.0,0.8518123667377399,0.16257995735607675,0.0,0.6892324093816631,True,insufficient_equity,0.6892324093816631,"['equity too small for the minimum lot rejected 1293 of 1876 signals (69%): above 20%, this gate is selecting the trades rather than trimming the tail']",10.0,0.0,True,0.14247652467751892,26392.0,,,,"85% of the signals never became trades, and 69% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
bollinger-breakout,XAUUSD.r,H4,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",True,599,350.78116341715656,0.020943218183732237,"PASSES on 2 of 15 combinations. Best: both at 5 bars, net +285.85 pt (p=0.0172). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.06967615309126596,False,577ef1fc52ee087b,10076,142.0,-117.75060957987277,-17.75060957987282,-0.028422647402919218,-0.3405188471072748,0.0334394790582899,0.36619718309859156,1.0588202456495244,0.7353434048819198,0.0,0.0,599.0,457.0,0.7629382303839732,0.24373956594323873,0.0,0.5191986644407346,True,insufficient_equity,0.5191986644407346,"['equity too small for the minimum lot rejected 311 of 599 signals (52%): above 20%, this gate is selecting the trades rather than trimming the tail', 'signal while already in a position rejected 146 of 599 signals (24%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.0,10076.0,,,,"76% of the signals never became trades, and 52% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
rsi-mean-reversion,EURUSD.r,D1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.0013375010023585125,0.0006687505011792563,"spread is 0.1% of one ATR (1 of 748 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-01): for the earlier bars it is an assumption, not a measurement",True,50,811.8043858094218,0.015353435337003285,"PASSES on 1 of 15 combinations. Best: both at 15 bars, net +545.53 pt (p=0.0056). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.014450867052023121,False,177f95affa4e7114,1732,38.0,-14.604799296646839,85.39520070335317,-0.03697697826378801,0.23054959247882637,-0.0313869187868194,0.6578947368421053,0.8324408787980616,0.8209467936008001,0.0,0.0,50.0,12.0,0.24,0.24,0.0,0.0,True,position_open,0.24,"['signal while already in a position rejected 12 of 50 signals (24%): above 20%, this gate is selecting the trades rather than trimming the tail']",1.0,0.0,True,0.0,1732.0,,,,"24% of the signals were rejected, 24% of them because a position was already open. That is structural to a one-position engine and cannot be relaxed; the discretionary gates rejected 0%, so there is nothing to open",,,
atr-volatility-breakout,XAGUSD.r,H4,backtest,too few trades (26 < 30),,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",True,487,370.4307607619814,0.04372630365013852,"PASSES on 1 of 15 combinations. Best: short at 120 bars, net +370.43 pt (p=0.0437). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.1561181434599156,False,e05ff1689d59ba81,10079,26.0,-105.21410832932328,-5.214108329323352,-0.044225599256766855,-0.09113994373685805,0.21672054868916943,0.4230769230769231,1.0096625947251576,0.8234180439369294,0.0,0.0,487.0,461.0,0.946611909650924,0.028747433264887063,0.0,0.917864476386037,True,insufficient_equity,0.917864476386037,"['equity too small for the minimum lot rejected 447 of 487 signals (92%): above 20%, this gate is selecting the trades rather than trimming the tail']",13.0,0.0,True,0.0,10079.0,,,,"95% of the signals never became trades, and 92% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
